# k	pk0	pk1	pk2	pk3	pk4	Nmodes	pk0err	pk1err	pk2err	pk3err	pk4err
0.027320893792279304	38141.49690684818	-7.995400506964972e-14	14811.040629630545	-5.357827243788709e-13	18985.323133037866	2178.0	NaN	NaN	NaN	NaN	NaN
0.029434086525317225	36642.43560781109	2.0168311222438153e-13	15732.433281995563	-3.541162326021732e-13	1744.9012331759327	2498.0	NaN	NaN	NaN	NaN	NaN
0.03145070173609333	32261.197145748665	-7.601186688812268e-14	13312.537890930165	3.0685414243738076e-13	56.19858516645126	2622.0	NaN	NaN	NaN	NaN	NaN
0.03351999859451853	33160.204521717045	1.6803120755838206e-13	16310.712820034045	-8.598710176656633e-14	-978.0299283540995	3338.0	NaN	NaN	NaN	NaN	NaN
0.03567127104290463	30583.335257631126	1.7463298185228734e-13	17906.0875832005	-1.8749954864814538e-13	-1511.2605129589915	3722.0	NaN	NaN	NaN	NaN	NaN
0.037809089466011754	26837.254237415335	-3.676715903631184e-15	7204.916434883329	6.908105403564539e-14	2681.0306464385317	4170.0	NaN	NaN	NaN	NaN	NaN
0.03986962342462368	25203.782792270125	1.4307114874918427e-13	13066.987511664347	-1.4734245260927743e-13	412.11230492522213	4358.0	NaN	NaN	NaN	NaN	NaN
0.04192678301280368	26873.60992157451	-6.7278424117874e-14	11453.955182375143	-9.575353122430423e-14	2780.7015731981355	5034.0	NaN	NaN	NaN	NaN	NaN
0.044049644283299154	20912.45525034759	7.03678527484601e-14	10228.851047508324	-1.4918337159871615e-14	-3684.8754300199957	5714.0	NaN	NaN	NaN	NaN	NaN
0.0461520765124625	20527.160309651797	-7.810104935494059e-14	8422.120267254233	-1.1349508842962827e-13	-1624.4794411430696	5982.0	NaN	NaN	NaN	NaN	NaN
0.04821654287098462	21482.17905586257	9.069976113383271e-14	10495.844741493187	-7.760175467378287e-14	-4283.895509601301	6602.0	NaN	NaN	NaN	NaN	NaN
0.05028446778888448	20994.51187073067	-1.355855449402974e-14	9526.724966649947	-1.4075766985827772e-14	2766.35910973619	7130.0	NaN	NaN	NaN	NaN	NaN
0.05239093180212778	18967.21346450227	-1.523461988506028e-13	13586.193832453715	1.3749337309157152e-14	5664.088712307007	8034.0	NaN	NaN	NaN	NaN	NaN
0.05451389022805993	18037.770234116368	-5.983114419745507e-14	2404.5116497858976	1.3576938170586354e-13	-1829.0180556878513	8606.0	NaN	NaN	NaN	NaN	NaN
0.056608499535902954	18519.20369744972	-6.34661751351623e-14	3469.4520951272443	7.98697071722214e-14	-479.96928461189754	9066.0	NaN	NaN	NaN	NaN	NaN
0.05870041228185086	18810.56363530402	1.0609075236128856e-13	2996.0162964695023	-4.1946352220168814e-15	296.3229671070998	9962.0	NaN	NaN	NaN	NaN	NaN
0.06079990868488397	18518.073699262823	-1.715305552266232e-14	8736.206063113215	-2.2033170037397766e-17	1914.0585252310152	10550.0	NaN	NaN	NaN	NaN	NaN
0.06288352399537324	16440.933558621506	-1.8181958314577625e-14	1251.6252563000571	-2.6599899140749974e-14	-3583.7669456119706	11226.0	NaN	NaN	NaN	NaN	NaN
0.06496933863633478	15534.639419530868	2.2244991977086327e-15	5675.680281166814	2.686423509268163e-14	-2947.867821758279	12146.0	NaN	NaN	NaN	NaN	NaN
0.067047463818807	16045.289399164334	-6.572481240358914e-15	3325.0637580371845	-6.010973529990242e-14	-1772.5304116353514	12606.0	NaN	NaN	NaN	NaN	NaN
0.06913175452825705	16566.933141801765	-5.791109601293688e-14	4886.19020465172	-1.4917823419208483e-13	-965.7974659586249	13802.0	NaN	NaN	NaN	NaN	NaN
0.07124626098411652	14702.545029331859	-1.0091869133157807e-13	1632.8164848374383	5.762911231386195e-15	-2721.974377477509	14754.0	NaN	NaN	NaN	NaN	NaN
0.07334431226217804	14511.363528012524	7.679186345260964e-14	9507.725412086098	-4.517513410704312e-14	2437.1208079125954	15194.0	NaN	NaN	NaN	NaN	NaN
0.07543096140594086	13094.417199735342	-7.150079731803856e-15	1326.114664288215	7.911865769009971e-14	2505.867618329762	16454.0	NaN	NaN	NaN	NaN	NaN
0.07753278308483011	12559.265834263277	-1.0984699155683103e-14	3475.841000594521	-1.9379575282640642e-13	-4634.99022685963	17154.0	NaN	NaN	NaN	NaN	NaN
0.07962965000734924	12909.922753836147	1.5273882739697727e-14	4986.829193450539	1.2665385178192251e-15	-1295.4617478754544	18266.0	NaN	NaN	NaN	NaN	NaN
0.08170723762107696	12104.881440687941	2.738719120041707e-14	922.8559297767926	7.875537728486874e-15	1483.147944772867	18750.0	NaN	NaN	NaN	NaN	NaN
0.08379118810226291	11996.99480416919	5.4011693475434275e-14	3611.1720060302914	9.559028010898747e-14	81.18631730136018	20234.0	NaN	NaN	NaN	NaN	NaN
0.08590228751037517	8832.045139354823	-1.53091049813884e-14	3922.1156533431376	6.026998740930395e-15	-1497.3260629821707	21450.0	NaN	NaN	NaN	NaN	NaN
0.08800675061496373	10104.245197799775	-1.694874850405761e-14	5325.1783062495	1.241707593344719e-14	2564.9420696463185	21962.0	NaN	NaN	NaN	NaN	NaN
0.09009653920482735	12070.828845405664	5.100905392341274e-15	1186.502465537091	-4.891260149493852e-14	3278.935691593637	23462.0	NaN	NaN	NaN	NaN	NaN
0.09218711218652552	10283.454829853836	8.406046262077358e-14	-1476.691367091668	-6.316098488249368e-14	150.2734614690768	24042.0	NaN	NaN	NaN	NaN	NaN
0.09428989135945491	8708.795811530936	1.6409023310001035e-14	1766.9945571513845	3.8371045020284504e-14	-1254.8499612973017	25946.0	NaN	NaN	NaN	NaN	NaN
0.09638281571351456	9026.555896300653	-3.937774771064378e-14	4476.571807914444	-1.0913998037313571e-13	4047.0595547150647	26118.0	NaN	NaN	NaN	NaN	NaN
0.09845070847210079	10753.055286756467	3.0361604976571895e-14	-4397.926874996471	-1.2530959136818098e-13	-2168.0327146385494	27506.0	NaN	NaN	NaN	NaN	NaN
0.10053577780376487	8082.5567766845525	8.756042260413266e-14	2596.501371752818	-2.1199969366826666e-14	1858.6012371089353	29066.0	NaN	NaN	NaN	NaN	NaN
0.10264601037098249	10552.627465659218	5.173938622094788e-15	-3988.2832628715705	-5.501922081670932e-15	4033.3108057594445	30450.0	NaN	NaN	NaN	NaN	NaN
0.10475860326097716	10196.953899430166	2.0836377002555334e-14	-1070.9049443543736	-5.589764236058203e-15	1530.9346847842908	31742.0	NaN	NaN	NaN	NaN	NaN
0.10684869229362234	6490.250061513742	4.372889547477818e-14	6533.739263262389	3.8660926120566124e-14	12951.813860280587	32250.0	NaN	NaN	NaN	NaN	NaN
0.10893752493866628	8032.48522951851	4.01778509497436e-14	4012.6347127410636	8.097690942585576e-14	-7012.93340562746	34250.0	NaN	NaN	NaN	NaN	NaN
0.1110411892736213	8767.920983874159	-2.98974412872713e-14	6211.1380682832705	-2.3649533557655456e-14	5364.447345374671	35454.0	NaN	NaN	NaN	NaN	NaN
0.11313480595029494	9682.856713097508	-6.436682929385406e-14	2697.2798025903885	4.341218459004478e-14	6543.292552373755	36434.0	NaN	NaN	NaN	NaN	NaN
0.1152129706138257	9003.372031972816	-8.4180294554025e-14	-3566.48316814319	2.6597561033324928e-15	2118.881722688295	37682.0	NaN	NaN	NaN	NaN	NaN
0.11729351893921021	10366.981523512603	-3.2290215212753135e-14	-2684.2961857264067	5.454727031221163e-14	4403.626526896636	39294.0	NaN	NaN	NaN	NaN	NaN
0.11940098780082176	10713.886678204493	-3.760254097430066e-14	-1296.4415925131564	1.228154795180945e-13	749.2568215469586	41426.0	NaN	NaN	NaN	NaN	NaN
0.12150384743993768	11053.969625653672	4.7704348538720276e-14	-6051.428660067058	9.5083605197715e-14	9605.586403686744	42066.0	NaN	NaN	NaN	NaN	NaN
0.12358793676777693	9865.022852026907	-1.1960382715226317e-13	2397.8553207861696	-1.4825003420004418e-13	6818.876001149557	43490.0	NaN	NaN	NaN	NaN	NaN
0.12568460921496086	9518.618314299685	-3.5605556223130397e-14	4635.163614864826	7.549544909098855e-14	15224.04910945841	45702.0	NaN	NaN	NaN	NaN	NaN
0.1277861902311609	11987.785693879245	1.0631178529570371e-14	-3466.1674176512925	-5.1347989262259515e-14	4369.6586350047455	46634.0	NaN	NaN	NaN	NaN	NaN
0.12988369935931685	9860.351348643324	1.6032187068015874e-14	1116.1852086681824	-1.5333958754020638e-13	-2988.8779453641296	48554.0	NaN	NaN	NaN	NaN	NaN
0.1319589070411333	12346.603918137522	4.927534980053919e-14	122.66179893321826	2.9454757687266936e-13	10233.768103000984	48870.0	NaN	NaN	NaN	NaN	NaN
