0.0	1579.3316872427347	NaN	NaN	NaN	NaN	1.0	55309.378075889144	NaN	NaN	NaN	NaN
0.002672746339979227	13536.757592908	8.408046314943131e-13	-5253.931951353983	-6.713853553290865e-13	-5851.584125858615	18.0	16310.182009225959	5.626520020133191e-12	30409.720501183958	7.94867628794002e-12	29174.34130956676
0.004672183071752521	19513.503325948404	2.910142858684719e-13	-2422.500290078649	4.4430532382769e-13	-1592.7153194843559	62.0	9113.860463871813	2.2704185801249275e-12	20675.405531633052	3.006551023285845e-12	26908.71223528197
0.006564167585221056	24760.41362239289	1.450196477085069e-13	-1416.934412989254	4.838605831271469e-13	-1667.0244007279305	98.0	8364.209216582009	1.6547268191941186e-12	17064.586705783484	2.310568037458501e-12	22669.303124890455
0.008504458441081823	27610.148060605115	-4.894254967767446e-13	-1539.5712240663238	-2.0089207370212407e-14	3.6063235084692495	210.0	5847.974417526415	1.1773235216574052e-12	13884.360424365028	2.1056737612799385e-12	17879.54952077687
0.010676353141326825	30962.94818939262	-2.7254488712583818e-14	-419.257407101191	-1.6575956398130053e-13	-1691.7974037479187	350.0	5260.176294692218	6.872005727787562e-13	10865.551693342113	1.0345310863712222e-12	14412.087400790793
0.012821736464951864	32388.199907150163	-1.5525143713564864e-13	-937.7929111036366	-3.254845896429585e-13	-912.6169162613592	450.0	4578.265363333529	7.751132844495047e-13	9610.717742716633	1.1749865852732856e-12	11621.924372919128
0.014811024481278072	33329.62915176155	-2.452760116824681e-13	-721.8123028184194	-4.885410857882721e-13	-526.2305736111115	602.0	3616.3480761239607	4.960044969500824e-13	7990.156008909924	8.681030872897021e-13	12065.681553250823
0.01680768479659022	32751.650591033205	-4.049883180496615e-15	185.31047212985487	2.060226897631683e-13	-48.4789400507547	762.0	3564.523160417999	4.924545709085931e-13	7062.406569481858	6.436186958645228e-13	10665.631246359115
0.018969752078038634	32429.23401896524	-1.7793951825837885e-13	-75.64139089958002	1.9438297495459135e-13	337.0861916731752	1142.0	3339.331055449811	4.2506726898920233e-13	6678.63999738188	6.181259513937567e-13	9655.312574875143
0.021139474258468342	31998.17202889138	-7.127262226007644e-14	-637.3501974528815	-6.818693271749462e-14	1470.4178638577605	1250.0	2838.5426665184477	3.1963805357773187e-13	6323.175368676136	4.713209257962518e-13	7943.246854095022
0.02316662612605558	31353.041375248737	6.340087848951939e-14	-144.93344456229485	3.2026904014738477e-14	-152.27378667251733	1458.0	2266.3501856388516	4.2166844045594685e-13	5834.839635764	5.244125390360842e-13	7618.23905813565
0.025193761228453515	29969.957267140177	-2.8097474870872976e-15	121.16276110356257	-1.9764776414055608e-13	213.42260219291143	1814.0	2247.4416410069452	2.9851061021102995e-13	4781.498893674242	3.9544836361201606e-13	7149.3692278922035
0.027320893792279304	28520.05093884293	-1.0146861717531274e-13	633.1102883128344	6.381040039633227e-15	-48.28134234536485	2178.0	1966.6153347198147	2.522737552359943e-13	4241.420532465182	3.49745343639631e-13	5144.51154526793
0.029434086525317225	26860.39843418024	6.307175460624149e-14	-459.87479411975045	8.606329059964154e-14	-449.1484939110241	2498.0	1689.2355453784228	2.383847765780785e-13	4314.023601226227	3.3366233825753366e-13	4904.623086404919
0.03145070173609333	25193.152021240865	2.1354174787450792e-14	-694.8532622657715	6.883402865414505e-14	760.3500246824555	2622.0	1775.8378105019344	2.115190015817155e-13	3623.1599978155746	3.3132145892281057e-13	5132.669152222492
0.03351999859451853	23902.22398332578	5.129003907071589e-14	13.572901266597182	1.157932915655296e-13	-700.4691507312458	3338.0	1523.1567327205962	1.9785447105374735e-13	3253.6853427471237	2.78336707491022e-13	4049.0472531395912
0.03567127104290463	22594.501139193388	8.214337636449519e-16	447.9712195347919	2.4814888266098306e-14	-236.43173977232232	3722.0	1337.5681124339721	1.7008122893291986e-13	2766.9868785261206	2.1955069990149925e-13	3480.1693631110443
0.037809089466011754	21387.857818652923	-7.912988751589294e-14	151.95221025446426	-2.130239502064916e-14	-383.33350922942805	4170.0	1120.7988496555965	1.6372268302307895e-13	2203.138387884838	1.9343519745668037e-13	4005.232046117329
0.03986962342462368	20057.46228381284	-6.173733764561431e-14	-269.4983558505089	-1.505245000395946e-13	494.86853010619126	4358.0	1162.2360359846243	1.3909001099992974e-13	2670.3502227840195	1.8991127315875813e-13	3069.331382330796
0.04192678301280368	19295.970011613328	-6.503212697481737e-14	-208.29962120021824	-7.189471886098622e-14	-545.4257307316811	5034.0	945.5535642578301	1.2194118712869482e-13	2638.670169046308	1.609654030946476e-13	3025.1041938741387
0.044049644283299154	18480.51442116401	-2.521821339140928e-14	258.9746013178437	-1.1958449213298068e-14	-49.229694318900194	5714.0	1041.2267672862376	1.2717689630063123e-13	2093.9182759748624	1.644686026389768e-13	2989.9761772057254
0.0461520765124625	17452.134060864526	-5.3213774668194094e-14	-166.28807576459207	-6.675707755556275e-14	-452.38121325156067	5982.0	932.1118571864446	1.3152432009276432e-13	2064.1965585315656	1.56242976272517e-13	2816.131657526901
0.04821654287098462	16764.245790329333	-1.0112076252475719e-14	8.827491904763695	-5.04829058134791e-14	-21.513029493335825	6602.0	875.6947634585694	1.0332072621999205e-13	1897.2841965992086	1.406009309558208e-13	2413.6971394917705
0.05028446778888448	16217.702657987566	-5.1034229311455457e-14	195.9242655047922	-7.39412575685081e-14	-393.3575679134361	7130.0	849.4497051533875	1.1127277202513285e-13	1945.359935607149	1.4127608201010488e-13	2624.970810568959
0.05239093180212778	15779.810081352987	-1.7340264602568684e-14	-6.503021806568846	-3.2824372416090384e-14	258.21032095076384	8034.0	719.7082586757898	9.872012356571179e-14	1774.49596437373	1.2254826017598306e-13	2286.329634204489
0.05451389022805993	15193.450550599591	-4.5400768687206315e-14	-191.0141272201897	4.4853690181693584e-14	88.60442993861679	8606.0	777.3144468698808	8.966870705667709e-14	1697.8673855684988	1.1053375246275572e-13	2301.067709987537
0.056608499535902954	14910.716144928772	-1.6098574223789947e-14	80.76709746450973	2.837922231929252e-14	22.222165713529684	9066.0	743.3793691918371	7.720514533209476e-14	1487.9184915363394	1.0776670519586933e-13	2457.8732279216338
0.05870041228185086	14314.49175066529	-3.6057221842510744e-14	224.77413124054715	-3.42315241016011e-14	102.47459404340788	9962.0	686.9469039676907	8.943442504363156e-14	1478.21958157539	1.1042785967738632e-13	1847.8083467478764
0.06079990868488397	14151.726206291012	-2.80493941944895e-14	-278.7408795349438	-6.275773407845822e-14	125.6061682298893	10550.0	678.9652610661377	7.850691596948955e-14	1384.944149545679	1.0631479899903574e-13	2150.286451766978
0.06288352399537324	13700.544929901618	-4.373772944601376e-14	-13.87479477427024	-7.502895086958245e-14	-48.08476246971047	11226.0	607.6038780433208	7.453833698424811e-14	1393.9435778800312	9.477097846487818e-14	1586.8084078664428
0.06496933863633478	13336.66534659608	-3.7740125098616033e-14	75.59810377832216	-2.5616047612258072e-14	-187.38379638116785	12146.0	601.9345301953705	7.668406474989809e-14	1377.5657737228264	8.798024702776511e-14	1747.6603671220819
0.067047463818807	12943.0194716433	-3.1494706236362195e-14	83.44565107346276	1.3567902941669264e-14	81.75268489220566	12606.0	705.2965595191195	6.668195850556187e-14	1337.6295890266874	7.053776289444808e-14	1810.6501161647336
0.06913175452825705	12541.078066752814	-3.401050447387959e-14	-20.579248035724987	-4.303574913766866e-14	33.87859779865551	13802.0	535.5691357724673	6.138748970388217e-14	1091.573634660168	7.13766374067086e-14	1747.313476533292
0.07124626098411652	12110.951155774223	3.930265359277712e-15	-113.07780034526805	-5.526024519498478e-16	-135.3746006428955	14754.0	524.648855926387	6.056035973849496e-14	1198.6175322695965	7.176202155919324e-14	1480.9603677586854
0.07334431226217804	11869.585112742247	2.7193765246713546e-14	-24.346578067381724	1.6002323887547335e-14	103.9101184005762	15194.0	526.187200735826	6.492577887302937e-14	1131.1628687446896	6.89683304307579e-14	1712.5381077198954
