# k	pk0	pk1	pk2	pk3	pk4	Nmodes	pk0err	pk1err	pk2err	pk3err	pk4err
0.027320893792279304	75083.0888693451	-3.843349411345862e-13	14810.984281111047	-1.5240763211247677e-13	18994.281490300335	2178.0	NaN	NaN	NaN	NaN	NaN
0.029434086525317225	74200.3005018473	-1.722231246196601e-13	15732.63905802895	-1.0746762282054321e-13	1776.2058234555745	2498.0	NaN	NaN	NaN	NaN	NaN
0.03145070173609333	70460.63696943036	2.2978521160901726e-13	13312.015932660612	4.807573780859301e-13	103.60493123330687	2622.0	NaN	NaN	NaN	NaN	NaN
0.03351999859451853	72076.37281586963	8.223002111950992e-14	16310.937658890965	5.197168921862977e-13	-952.2742373153814	3338.0	NaN	NaN	NaN	NaN	NaN
0.03567127104290463	70308.66305652785	1.3728641065095434e-14	17906.01254617684	-8.339399689877106e-14	-1489.2781865417057	3722.0	NaN	NaN	NaN	NaN	NaN
0.037809089466011754	67435.51669493662	-5.088344310320843e-14	7204.813049475475	2.8789973660812074e-13	2729.118357585337	4170.0	NaN	NaN	NaN	NaN	NaN
0.03986962342462368	66711.72659541748	-1.9179532288725897e-13	13067.037735727472	-2.2462352331725154e-13	491.2777857135764	4358.0	NaN	NaN	NaN	NaN	NaN
0.04192678301280368	69361.45851453533	-1.5686399039612142e-13	11453.225961186838	-3.600761284646413e-13	2854.2912741418772	5034.0	NaN	NaN	NaN	NaN	NaN
0.044049644283299154	64490.21996614422	-2.384547999301314e-14	10229.781917411014	8.399329415008784e-15	-3627.505495927791	5714.0	NaN	NaN	NaN	NaN	NaN
0.0461520765124625	65267.96392374263	-5.6395769045262563e-14	8421.260391931972	-2.2656586072189017e-13	-1538.1058645371588	5982.0	NaN	NaN	NaN	NaN	NaN
0.04821654287098462	67451.70787913413	1.7006040670064028e-13	10496.114060454616	-1.823973742708627e-13	-4178.247058161192	6602.0	NaN	NaN	NaN	NaN	NaN
0.05028446778888448	68286.12048897307	-6.261262125056822e-14	9527.36629156918	-1.2380744353331356e-13	2856.8100852782422	7130.0	NaN	NaN	NaN	NaN	NaN
0.05239093180212778	67706.70938340972	1.6198142620282507e-13	13584.826624849775	-6.392106984137272e-14	5770.78372421314	8034.0	NaN	NaN	NaN	NaN	NaN
0.05451389022805993	68345.7170027444	5.582049307258694e-14	2405.7973983605216	9.04218590312971e-15	-1681.621482547503	8606.0	NaN	NaN	NaN	NaN	NaN
0.056608499535902954	70490.09094990851	-2.0136658145681537e-13	3468.187233859074	6.093155094936935e-14	-291.81840672089277	9066.0	NaN	NaN	NaN	NaN	NaN
0.05870041228185086	72565.39730736762	-4.819261765436953e-13	2997.631172081729	-2.0486298766993602e-13	477.4579507303709	9962.0	NaN	NaN	NaN	NaN	NaN
0.06079990868488397	74197.04598097486	-3.466428852643411e-13	8735.156593430744	-1.5037333224182315e-13	2129.4925402815206	10550.0	NaN	NaN	NaN	NaN	NaN
0.06288352399537324	74170.39873036975	-8.657528479495316e-14	1250.7831346713422	1.7445107271327927e-14	-3292.7129406043523	11226.0	NaN	NaN	NaN	NaN	NaN
0.06496933863633478	75468.9390965614	4.3747439497498415e-14	5676.795701337703	4.984164847651552e-14	-2611.492083934807	12146.0	NaN	NaN	NaN	NaN	NaN
0.067047463818807	78339.14786349343	-2.870895962204919e-13	3323.6793834690184	2.264939760057761e-13	-1391.5800219842688	12606.0	NaN	NaN	NaN	NaN	NaN
0.06913175452825705	81404.64119043866	4.782372693592083e-14	4889.065277876447	-1.1604447570918056e-14	-554.3023950676661	13802.0	NaN	NaN	NaN	NaN	NaN
0.07124626098411652	82317.26111952131	2.481295029412617e-13	1630.6876945009149	-2.9350398922293224e-13	-2230.578666070603	14754.0	NaN	NaN	NaN	NaN	NaN
0.07334431226217804	85092.09318838712	1.8524602952871744e-13	9505.225965208616	-1.0745196730461953e-13	3048.121015293714	15194.0	NaN	NaN	NaN	NaN	NaN
0.07543096140594086	86848.55378453076	-1.4621541908729555e-13	1330.426422838971	2.083124321263388e-13	3208.0779384666935	16454.0	NaN	NaN	NaN	NaN	NaN
0.07753278308483011	89762.09437768898	-1.9223035744158296e-13	3470.4168982896504	-2.484793799574382e-13	-3801.1858386817526	17154.0	NaN	NaN	NaN	NaN	NaN
0.07962965000734924	93815.96895445464	2.9625613743750064e-13	4991.785837887799	-3.106545940376698e-13	-332.07584444682135	18266.0	NaN	NaN	NaN	NaN	NaN
0.08170723762107696	96972.32087881785	-1.8892492571112742e-14	920.9886634067341	-1.6660467798248896e-14	2545.289477130289	18750.0	NaN	NaN	NaN	NaN	NaN
0.08379118810226291	101153.63205062094	8.748669958338047e-15	3612.376091936692	5.3963871132854785e-15	1322.365604054415	20234.0	NaN	NaN	NaN	NaN	NaN
0.08590228751037517	102680.01385447335	4.773052728943252e-14	3920.898299809552	3.3225422677820046e-13	0.9346073834296272	21450.0	NaN	NaN	NaN	NaN	NaN
0.08800675061496373	109012.80449190325	-6.921805964067004e-14	5321.071764115219	-7.339063800679572e-14	4288.605893081002	21962.0	NaN	NaN	NaN	NaN	NaN
0.09009653920482735	116417.69014579762	-2.4307540100703386e-13	1192.4629076445717	-2.2471677327489825e-13	5251.426693405473	23462.0	NaN	NaN	NaN	NaN	NaN
0.09218711218652552	120526.76767270645	1.3812332001957388e-13	-1485.1307527525641	-4.978896242659234e-14	2482.393940818497	24042.0	NaN	NaN	NaN	NaN	NaN
0.09428989135945491	125372.20940125518	1.1053381390815803e-13	1778.2411961347882	-7.286007938337786e-14	1396.0403486015869	25946.0	NaN	NaN	NaN	NaN	NaN
0.09638281571351456	132640.33510390375	-1.0155277843846549e-13	4471.79445836986	-3.5917519336360194e-13	7100.320536454336	26118.0	NaN	NaN	NaN	NaN	NaN
0.09845070847210079	141813.86505703215	-5.353893037818838e-14	-4403.616859094113	-1.416088529584288e-13	1410.71390388558	27506.0	NaN	NaN	NaN	NaN	NaN
0.10053577780376487	147307.35362065432	8.746505944236679e-15	2614.3365298200315	-1.42894269013817e-13	5979.514269259092	29066.0	NaN	NaN	NaN	NaN	NaN
0.10264601037098249	158772.75567606208	-2.6515729936827324e-14	-4010.6788229758727	-4.9216522342475454e-14	8913.722958814154	30450.0	NaN	NaN	NaN	NaN	NaN
0.10475860326097716	168238.64245613042	2.6731971382193615e-13	-1062.7737999720719	9.209008490220714e-14	7143.483408687019	31742.0	NaN	NaN	NaN	NaN	NaN
0.10684869229362234	175133.3332078437	-1.9396066015903458e-13	6531.418162076687	2.263591084931839e-13	19490.38814901106	32250.0	NaN	NaN	NaN	NaN	NaN
0.10893752493866628	188251.98380799295	5.696007980825113e-13	4026.7347335474005	2.640331059718124e-13	494.6721005112223	34250.0	NaN	NaN	NaN	NaN	NaN
0.1110411892736213	201746.86712851195	1.2044825520901381e-14	6202.0679763826365	-1.5520013261083914e-13	14195.989545049251	35454.0	NaN	NaN	NaN	NaN	NaN
0.11313480595029494	216551.17122321887	-3.400215631788703e-13	2663.0591063833654	2.1148062149412397e-13	16887.137072998674	36434.0	NaN	NaN	NaN	NaN	NaN
0.1152129706138257	230995.8300599979	6.654809438972899e-14	-3524.088887781945	-2.961868950322448e-13	13940.552446996457	37682.0	NaN	NaN	NaN	NaN	NaN
0.11729351893921021	248977.40704945166	7.0743161768411004e-15	-2720.32529617018	1.8342593273475932e-13	18353.728255927443	39294.0	NaN	NaN	NaN	NaN	NaN
0.11940098780082176	267794.0855638451	1.763234455017579e-13	-1245.2330347381044	-1.0524681289575808e-13	16800.051341386086	41426.0	NaN	NaN	NaN	NaN	NaN
0.12150384743993768	288459.4098198954	-5.5547503743620384e-14	-6073.950704438782	-3.324177621997146e-13	28277.425925291966	42066.0	NaN	NaN	NaN	NaN	NaN
0.12358793676777693	309496.89722471865	-3.1652684540069976e-13	2403.6079788669745	9.107054454303589e-14	28473.773985064505	43490.0	NaN	NaN	NaN	NaN	NaN
0.12568460921496086	333786.33866202313	3.076293978973873e-15	4634.004559072436	-6.051543656744777e-14	40730.018617706766	45702.0	NaN	NaN	NaN	NaN	NaN
0.1277861902311609	363573.08316183445	-5.752041873787966e-14	-3543.4981343007616	4.1579226664132955e-13	34277.18687489707	46634.0	NaN	NaN	NaN	NaN	NaN
0.12988369935931685	391662.18106303643	2.530807385972228e-13	1157.5267751133433	-3.1106066209752956e-15	31720.517436007514	48554.0	NaN	NaN	NaN	NaN	NaN
0.1319589070411333	427220.6302442202	1.4832252513723609e-13	125.92797610004715	1.743128263804416e-14	51101.50090902669	48870.0	NaN	NaN	NaN	NaN	NaN
