# k	pk0	pk1	pk2	pk3	pk4	Nmodes	pk0err	pk1err	pk2err	pk3err	pk4err
0.027320893792279304	75178.57936767823	-3.240262473217017e-13	15123.471541968744	-1.650687217290752e-13	22793.22040871595	2178.0	NaN	NaN	NaN	NaN	NaN
0.029434086525317225	74203.14323650445	-2.310007728404945e-13	15785.662299504118	-7.033983668416211e-14	2620.0461521593966	2498.0	NaN	NaN	NaN	NaN	NaN
0.03145070173609333	70460.82476070686	1.7612721417069237e-13	13375.207898710842	2.873654546995507e-13	1520.2694283092858	2622.0	NaN	NaN	NaN	NaN	NaN
0.03351999859451853	72082.27933124006	-7.073430530590503e-14	16058.968796506373	2.2329849322060217e-13	-5224.0865204624015	3338.0	NaN	NaN	NaN	NaN	NaN
0.03567127104290463	70304.18856557067	-2.6354185324496974e-14	18039.227488578894	-1.344141192509005e-13	507.259484849677	3722.0	NaN	NaN	NaN	NaN	NaN
0.037809089466011754	67446.16020645542	8.992805755395679e-14	7282.992957925107	1.146305178079758e-13	5083.82240522551	4170.0	NaN	NaN	NaN	NaN	NaN
0.03986962342462368	66712.00685542927	-2.5655244505634583e-13	13085.893991921072	-1.4686697941631394e-13	825.4605767696362	4358.0	NaN	NaN	NaN	NaN	NaN
0.04192678301280368	69356.29637809258	3.3625513177062624e-14	11428.11444140573	-1.2875410173781246e-14	1939.9382673346704	5034.0	NaN	NaN	NaN	NaN	NaN
0.044049644283299154	64501.48446002713	-1.3292765332711074e-14	10206.485502156364	3.1725399927403765e-14	-5706.582119018079	5714.0	NaN	NaN	NaN	NaN	NaN
0.0461520765124625	65258.413172163346	-8.416453062892377e-15	8540.166611961584	-1.2663375930259911e-13	2273.0974553081574	5982.0	NaN	NaN	NaN	NaN	NaN
0.04821654287098462	67468.51700271918	1.6014717762294248e-13	10398.074028904268	-3.742903385057276e-14	-6695.594784649155	6602.0	NaN	NaN	NaN	NaN	NaN
0.05028446778888448	68283.0713962261	-9.557133395667754e-15	9481.018344560205	-8.905787361695494e-14	2078.919406478975	7130.0	NaN	NaN	NaN	NaN	NaN
0.05239093180212778	67712.7525598184	1.594784665173014e-13	13695.554824860981	-1.437034962520399e-14	6719.860966686856	8034.0	NaN	NaN	NaN	NaN	NaN
0.05451389022805993	68342.88024356254	1.874600569370206e-13	2430.965755257111	-1.1155815064425332e-13	-700.2330352025912	8606.0	NaN	NaN	NaN	NaN	NaN
0.056608499535902954	70490.046423996	-1.4946334902076128e-13	3467.58543481479	-1.1170653887949273e-15	-150.13911173660946	9066.0	NaN	NaN	NaN	NaN	NaN
0.05870041228185086	72563.77140255926	-4.363804680006244e-13	2967.162764613764	-7.827777963669347e-14	-1792.8416022599429	9962.0	NaN	NaN	NaN	NaN	NaN
0.06079990868488397	74203.0027417855	-3.422031332280146e-13	8808.436620697174	-5.0300596805336124e-14	4082.3745949879126	10550.0	NaN	NaN	NaN	NaN	NaN
0.06288352399537324	74166.47624308226	7.345918205752515e-16	1245.0584330297625	6.874232931488406e-14	-2493.130706933285	11226.0	NaN	NaN	NaN	NaN	NaN
0.06496933863633478	75470.4847592652	1.2428360045373872e-13	5676.802414585948	8.087844039494787e-15	-3042.6849222656606	12146.0	NaN	NaN	NaN	NaN	NaN
0.067047463818807	78339.92636465699	-2.257763884481815e-13	3313.8483679095193	7.519567401766351e-14	-1758.9177278670809	12606.0	NaN	NaN	NaN	NaN	NaN
0.06913175452825705	81405.43260749648	1.0790945656024082e-13	4874.974139510041	5.217012631019657e-14	-1662.2321663840435	13802.0	NaN	NaN	NaN	NaN	NaN
0.07124626098411652	82315.70212759855	1.371155938879098e-13	1623.9378713384003	-2.104194358466504e-13	-1700.0289198788134	14754.0	NaN	NaN	NaN	NaN	NaN
0.07334431226217804	85101.72014829311	-1.8224938937884828e-14	9594.992156673927	-1.1837640589121434e-13	5551.21692590665	15194.0	NaN	NaN	NaN	NaN	NaN
0.07543096140594086	86837.84951663674	-3.2761790446092124e-14	1299.4819429402585	-1.3787033660620627e-14	584.0555530184454	16454.0	NaN	NaN	NaN	NaN	NaN
0.07753278308483011	89747.62851373163	2.426920946118818e-14	3479.4083410602416	-8.03059343409808e-14	-674.2198921332683	17154.0	NaN	NaN	NaN	NaN	NaN
0.07962965000734924	93817.05820852137	1.4380467048675738e-13	4951.376066582815	2.8387086308908262e-14	-3148.173168073179	18266.0	NaN	NaN	NaN	NaN	NaN
0.08170723762107696	96971.70730084094	-5.490740740740738e-14	924.8896585170447	-8.747299382716046e-14	2341.3141435488437	18750.0	NaN	NaN	NaN	NaN	NaN
0.08379118810226291	101155.8351223339	-4.060832444427969e-15	3626.5632440301843	-1.479944844966667e-13	2832.8652019311803	20234.0	NaN	NaN	NaN	NaN	NaN
0.08590228751037517	102680.01337036512	9.62347837347837e-14	3915.676620093141	1.3975222308555637e-13	-472.0155025488485	21450.0	NaN	NaN	NaN	NaN	NaN
0.08800675061496373	109014.26001221368	-9.262887356254233e-14	5335.941891920675	-6.8592936831969e-14	4680.370917642288	21962.0	NaN	NaN	NaN	NaN	NaN
0.09009653920482735	116413.4339815216	-2.92768033889315e-13	1174.1421065155796	-2.4293124106119577e-13	4346.207178132456	23462.0	NaN	NaN	NaN	NaN	NaN
0.09218711218652552	120531.39099073067	2.758482840214808e-14	-1483.2170407220417	-8.441535183798718e-14	4494.995506664437	24042.0	NaN	NaN	NaN	NaN	NaN
0.09428989135945491	125368.05476386343	1.082643867177128e-13	1758.7555077233762	-8.680778597143352e-14	-1978.6010177646542	25946.0	NaN	NaN	NaN	NaN	NaN
0.09638281571351456	132651.0339119857	8.694514638691064e-14	4500.273787095152	-3.213691139642589e-13	8977.950386923496	26118.0	NaN	NaN	NaN	NaN	NaN
0.09845070847210079	141813.83506746124	-2.875004039522688e-14	-4401.133312780965	-9.116276987377832e-14	1359.8198385094756	27506.0	NaN	NaN	NaN	NaN	NaN
0.10053577780376487	147309.05452492504	7.167595587054746e-16	2590.3507585260645	-1.759545166683231e-13	6334.637471012335	29066.0	NaN	NaN	NaN	NaN	NaN
0.10264601037098249	158772.28026203794	1.1099423006750589e-13	-3969.2304938187635	-8.278123669646654e-14	8774.81697624681	30450.0	NaN	NaN	NaN	NaN	NaN
0.10475860326097716	168239.74894269678	9.494955859394138e-14	-1073.5503013744292	-1.3974431002737341e-14	7452.385588166047	31742.0	NaN	NaN	NaN	NaN	NaN
0.10684869229362234	175127.3080675359	-8.537898363479754e-14	6533.13954606843	1.7937123169681301e-13	18962.23115504858	32250.0	NaN	NaN	NaN	NaN	NaN
0.10893752493866628	188251.8778923314	5.246350364963502e-14	4023.5891789733673	1.854703129224114e-13	116.54868204515553	34250.0	NaN	NaN	NaN	NaN	NaN
0.1110411892736213	201760.57260782906	-1.136057363845483e-14	6232.080731654981	-1.8327086323645237e-13	16051.335913397801	35454.0	NaN	NaN	NaN	NaN	NaN
0.11313480595029494	216541.59623605176	-2.5807700987478106e-13	2714.96288804912	-1.1785643853218093e-13	15744.503798420003	36434.0	NaN	NaN	NaN	NaN	NaN
0.1152129706138257	230999.00256347805	6.837187221720949e-14	-3576.173310536118	-2.569320355332243e-13	14523.754267367683	37682.0	NaN	NaN	NaN	NaN	NaN
0.11729351893921021	248992.48703071	7.692190778348966e-14	-2678.5701368169716	1.377318938524211e-13	20006.470715968808	39294.0	NaN	NaN	NaN	NaN	NaN
0.11940098780082176	267769.64774314035	-9.354028870757491e-14	-1293.9737823247056	-3.148742693352357e-14	13378.159792247652	41426.0	NaN	NaN	NaN	NaN	NaN
0.12150384743993768	288441.7909130052	-2.0165071290089112e-13	-6030.16540025789	-4.2588360926656685e-13	26644.007393550073	42066.0	NaN	NaN	NaN	NaN	NaN
0.12358793676777693	309536.11136487726	-1.4722413837152852e-13	2404.5291695429737	1.0879469950520762e-13	32241.850225413866	43490.0	NaN	NaN	NaN	NaN	NaN
0.12568460921496086	333781.28100576135	-3.160571625846668e-14	4634.375170609507	-1.219656486384419e-13	40340.453019877	45702.0	NaN	NaN	NaN	NaN	NaN
0.1277861902311609	363568.83440707525	6.403291828089185e-14	-3453.7677728901717	1.5184240079166522e-13	33902.77945818444	46634.0	NaN	NaN	NaN	NaN	NaN
0.12988369935931685	391694.03243098094	2.8790968131702147e-13	1122.6364151680473	-9.177448858010704e-14	35361.4372570365	48554.0	NaN	NaN	NaN	NaN	NaN
0.1319589070411333	427200.1829357601	6.446027442420932e-14	121.7185428936784	-5.180742180691022e-14	49372.41978862961	48870.0	NaN	NaN	NaN	NaN	NaN
